id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName
35800,Women,Footwear,Shoes,Flats,Brown,Summer,2012,Casual,Enroute Women Brown Shoes
9773,Men,Apparel,Bottomwear,Shorts,Blue,Fall,2011,Casual,ADIDAS Men Gfx Re V 2L Sho Blue Shorts
48454,Men,Apparel,Topwear,Tshirts,White,Summer,2012,Casual,French Connection Men White Printed T-shirt
23965,Men,Apparel,Topwear,Tshirts,Green,Fall,2011,Casual,Peter England Men Green Printed T-shirt
18324,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,2011,Casual,Wills Lifestyle Men Check Navy Blue Shirt
11606,Women,Apparel,Topwear,Kurtas,Grey,Summer,2011,Ethnic,W Women Solid Grey Kurtas
36818,Women,Apparel,Topwear,Kurtas,Black,Summer,2012,Ethnic,Vishudh Women Black Kurta
33556,Women,Apparel,Topwear,Tshirts,Pink,Summer,2012,Casual,Wrangler Women Summer of Love Pink T-shirt
58867,Men,Accessories,Cufflinks,Cufflinks,Steel,Summer,2012,Casual,Hakashi Men Steel Cufflinks
57013,Women,Footwear,Shoes,Heels,Black,Winter,2012,Casual,HM Women Black Heels
52561,Women,Accessories,Bags,Clutches,Grey,Summer,2012,Casual,Mod'acc Women Light Grey Coin Purse
38982,Men,Apparel,Topwear,Shirts,Green,Summer,2012,Formal,Arrow Men Green Striped Shirt
20141,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,2011,Casual,Wrangler Men Authentic Rope Navy Blue Shirt
5723,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2011,Sports,Reebok Men's Outdoor Black Shoe
44404,Men,Footwear,Shoes,Sports Shoes,Brown,Fall,2012,Sports,Force 10 Men Light Brown Training Shoes
47281,Men,Apparel,Topwear,Tshirts,Yellow,Summer,2012,Casual,Myntra Men Pack of 3 T-shirts
50236,Women,Accessories,Bags,Handbags,Yellow,Summer,2012,Casual,Stoln Women Yellow Handbag
16423,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011,Casual,Levi's Men Printed Grey Tshirts
8800,Men,Apparel,Topwear,Shirts,Purple,Fall,2011,Casual,Scullers Men Scul Purple White Shirts
22616,Men,Apparel,Topwear,Tshirts,Red,Summer,2011,Casual,Nike Men Red T-shirt
46353,Men,Apparel,Topwear,Shirts,Blue,Summer,2012,Casual,Locomotive Men Blue Striped Shirt
27364,Men,Apparel,Topwear,Tshirts,Mustard,Fall,2011,Casual,Tantra Men Digi Skull Mustard T-shirt
54696,Women,Apparel,Topwear,Kurtas,White,Summer,2012,Ethnic,Shree Women Navy Blue and White Printed Kurta
13151,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011,Casual,Puma Men Jersey Blue Polo Tshirts
43621,Women,Apparel,Topwear,Tops,Green,Summer,2012,Casual,Vero Moda Women Green Top
31201,Men,Accessories,Accessories,Accessory Gift Set,Black,Summer,2012,Casual,Cabarelli Men Black Accessory Gift Set
7848,Men,Apparel,Topwear,Tshirts,Orange,Fall,2011,Casual,Proline Men Printed T-shirt
12083,Women,Apparel,Topwear,Kurtas,Purple,Fall,2011,Ethnic,W Women Printed Purple Kurtas
6394,Men,Footwear,Sandal,Sandals,Grey,Summer,2011,Casual,Lotto Men Revenge 02 Grey Black Floater
7246,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2011,Casual,Rockport Men's Hydro Sail Black Grey Blue Shoe
35493,Men,Footwear,Shoes,Formal Shoes,Black,Summer,2012,Formal,Bata Men Black Formal Shoes
16611,Men,Apparel,Bottomwear,Trousers,Black,Fall,2011,Formal,Genesis Men Stripes Black Trousers
49915,Women,Apparel,Saree,Sarees,Brown,Fall,2012,Ethnic,Fabindia Brown Hand Printed Sari
28922,Men,Accessories,Bags,Backpacks,Black,Summer,2012,Casual,Cabarelli Men Black Backpack
50838,Men,Accessories,Belts,Belts,Brown,Summer,2012,Casual,New Hide Men Brown Belt
13363,Men,Footwear,Shoes,Casual Shoes,Brown,Fall,2011,Casual,Timberland Men Jeunes Brown Casual Shoes
19659,Women,Apparel,Topwear,Tops,Olive,Summer,2011,Casual,United Colors of Benetton Women Striped Olive Top
26084,Men,Apparel,Topwear,Shirts,Yellow,Summer,2012,Formal,John Miller Men Check Yellow Shirt
25601,Women,Apparel,Apparel Set,Kurta Sets,Purple,Fall,2011,Ethnic,Vishudh Women Purple & Green Embriodery Churidar Kurta with Dupatta
11434,Women,Apparel,Topwear,Tops,Grey,Fall,2011,Casual,United Colors of Benetton Women Light Winter Grey Tops
33764,Women,Footwear,Shoes,Casual Shoes,Purple,Summer,2012,Casual,ADIDAS Neo Women Renewal Purple Shoes
15094,Women,Apparel,Topwear,Kurtas,Orange,Fall,2011,Ethnic,Mother Earth Women Printed Orange Kurtas
44636,Men,Apparel,Topwear,Tshirts,White,Summer,2012,Casual,Nike Men White Printed T-shirt
53681,Women,Accessories,Bags,Handbags,Peach,Summer,2012,Casual,Kiara Women Pale Peach Handbag
58269,Women,Accessories,Bags,Handbags,Brown,Fall,2012,Casual,Baggit Women Brown Handbag
20373,Women,Apparel,Bottomwear,Track Pants,Pink,Fall,2011,Casual,Urban Yoga Women Solid Pink Track Pants
7622,Men,Accessories,Belts,Belts,Grey,Summer,2011,Casual,Wrangler Men Charcoal Leather Belt
16275,Men,Apparel,Topwear,Sweatshirts,Black,Fall,2011,Casual,Free Authority Men Stripes Purple Sweatshirts
42999,Women,Footwear,Shoes,Sports Shoes,Grey,Summer,2012,Sports,Nike Women Grey Air Dictate Sports Shoes
22040,Women,Apparel,Topwear,Kurtas,Cream,Fall,2011,Ethnic,Vishudh Women Self Printed Cream Kurta
34125,Men,Accessories,Belts,Belts,Black,Summer,2012,Formal,Turtle Men Reversible Leather Black Belt
31457,Men,Apparel,Bottomwear,Shorts,Black,Summer,2012,Sports,Nike Men Running Black Shorts
3282,Men,Apparel,Topwear,Tshirts,Purple,Summer,2011,Casual,Guerrilla Men's Army Of God Purple T-shirt
43077,Women,Apparel,Bottomwear,Capris,Grey,Summer,2012,Sports,Nike Womens Grey Capris
30585,Men,Apparel,Topwear,Tshirts,Black,Fall,2012,Casual,Nike Men Club Pique Polo Black T-shirt
27532,Men,Apparel,Topwear,Shirts,Blue,Summer,2012,Casual,Scullers Men Check Blue Shirt
13707,Men,Apparel,Topwear,Tshirts,Red,Fall,2011,Casual,Proline Mens Solid Red Polo Tshirt
5949,Men,Apparel,Topwear,Shirts,Red,Summer,2011,Casual,Locomotive Men Bold Red White Checked Shirt
10182,Women,Footwear,Shoes,Casual Shoes,White,Fall,2011,Casual,Puma Women Style Cat White Casual Shoes
33300,Men,Apparel,Bottomwear,Trousers,White,Summer,2012,Casual,Arrow Sport Men White Trousers
41720,Women,Footwear,Shoes,Heels,Green,Winter,2012,Casual,Catwalk Women Green Heels
25265,Women,Accessories,Bags,Handbags,Off White,Summer,2012,Casual,Lino Perros Women Leatherette Off White Handbag
11050,Men,Apparel,Topwear,Shirts,Red,Fall,2011,Casual,Scullers Men Check Red Shirts
5175,Women,Apparel,Topwear,Tshirts,White,Summer,2011,Casual,Inkfruit Women's Face Book White T-shirt
44252,Women,Accessories,Bags,Handbags,Purple,Summer,2012,Casual,Hidekraft Women Purple Handbag
14522,Men,Apparel,Topwear,Shirts,Olive,Fall,2011,Formal,Mark Taylor Men Light Brown & White Striped Shirt
45380,Women,Footwear,Shoes,Flats,Yellow,Winter,2012,Casual,Rocia Women Yellow Sandals
36672,Women,Accessories,Bags,Handbags,Multi,Summer,2012,Casual,Paridhan Women Multi Coloured Handbag
57477,Men,Footwear,Shoes,Casual Shoes,Yellow,Fall,2012,Casual,ID Men Yellow & Black Casual Shoes
11262,Men,Apparel,Bottomwear,Trousers,Beige,Fall,2011,Casual,Indigo Nation Men TR Yarn Dyed Beige Trousers
5347,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011,Sports,Kalenji Elimu White Navy
4295,Men,Apparel,Topwear,Tshirts,Orange,Summer,2011,Casual,Tantra   T-shirt
52105,Women,Apparel,Topwear,Kurtas,White,Summer,2012,Ethnic,Myntra Women White Printed Kurta
16047,Men,Apparel,Topwear,Shirts,Maroon,Fall,2011,Casual,Highlander Men Check Maroon Slim Fit Shirt
7410,Women,Apparel,Topwear,Kurtas,Red,Summer,2011,Ethnic,W Women Deep U Neck-Yarn Dyed Red Kurta
19833,Men,Apparel,Topwear,Shirts,Blue,Fall,2011,Casual,U.S. Polo Assn. Men Solid Blue Shirt
34317,Men,Apparel,Topwear,Tshirts,Red,Summer,2012,Casual,Myntra Men Red Freedom Warior T-shirt
28748,Women,Apparel,Topwear,Kurtas,Red,Summer,2012,Ethnic,Aurelia Women Printed Red Kurta
8458,Women,Apparel,Topwear,Tops,Pink,Fall,2011,Casual,Jealous 21 Women  Printed Pink Top
42397,Women,Apparel,Topwear,Tshirts,Black,Summer,2012,Casual,Flying Machine Women Black T-shirt
13535,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011,Sports,ADIDAS Men Response Cushion White Sports Shoes
2162,Men,Apparel,Topwear,Shirts,Blue,Spring,2011,Casual,Probase Men Blue Slim Fit Solid Casual Shirt
35003,Women,Accessories,Stoles,Stoles,Beige,Summer,2012,Ethnic,Fabindia Women Printed Beige & Rust Stole
16281,Men,Apparel,Topwear,Sweatshirts,Grey,Fall,2011,Casual,Batman Men Batman Grey Sweatshirts
23166,Men,Apparel,Topwear,Tshirts,Red,Fall,2011,Casual,Mark Taylor Men Red Printed T-shirt
47423,Women,Accessories,Bags,Handbags,Pink,Summer,2012,Casual,Baggit Women Pink Bag
6704,Women,Accessories,Socks,Socks,White,Summer,2011,Sports,Nike Women's Nsw Wmns Ctn White Pink Socks
12621,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011,Casual,Probase Men Printed Grey Tshirts
26414,Men,Apparel,Topwear,Shirts,Green,Summer,2012,Casual,Turtle Men Check Green Shirt
3276,Men,Apparel,Topwear,Tshirts,Brown,Summer,2011,Casual,Guerrilla Men's Wanted Coffee T-shirt
22888,Men,Footwear,Sandal,Sandals,Brown,Summer,2012,Casual,Woodland Men Brown Casual Sandals
43083,Women,Apparel,Bottomwear,Track Pants,Black,Summer,2012,Casual,Nike Women Black  Track Pants
10176,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2011,Casual,United Colors of Benetton Men Cloud 9 Black Casual Shoes
24343,Men,Apparel,Topwear,Tshirts,White,Summer,2012,Casual,ADIDAS Men White Printed T-shirt
40606,Women,Apparel,Topwear,Kurtas,Purple,Summer,2012,Ethnic,Span Women Purple Kurta
32226,Women,Apparel,Topwear,Kurtas,Olive,Summer,2012,Ethnic,Fabindia Women Printed Olive Kurta
25291,Women,Accessories,Bags,Handbags,Black,Summer,2012,Casual,Lino Perros Women Sporty Black Handbag
37754,Men,Apparel,Topwear,Shirts,Blue,Summer,2012,Casual,John Players Men Striped Blue Shirt
5181,Men,Apparel,Topwear,Tshirts,Grey,Summer,2011,Casual,Jimi Hendrix Men's Pop Festival Dark Grey T-shirt
53211,Men,Apparel,Topwear,Shirts,Blue,Summer,2012,Formal,Mark Taylor Men Blue Shirt
11898,Men,Footwear,Shoes,Formal Shoes,Black,Summer,2012,Formal,Franco Leone Men Formal Black Formal Shoes
4053,Men,Apparel,Topwear,Tshirts,White,Summer,2011,Casual,Myntra Men's Eagle Emblem White T-shirt
40434,Women,Apparel,Bottomwear,Skirts,Charcoal,Summer,2012,Casual,Tonga Women Charcoal Skirt
10344,Men,Apparel,Topwear,Tshirts,Purple,Fall,2011,Casual,United Colors of Benetton Men Solid Purple Tshirts
57483,Men,Footwear,Shoes,Casual Shoes,Navy Blue,Summer,2012,Casual,ID Men Navy Blue Casual Shoes
24171,Women,Apparel,Topwear,Kurtis,Blue,Fall,2011,Ethnic,Aurelia Women Blue Printed Kurti
11296,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011,Casual,Wrangler Men Blue Custom Jeans
53023,Women,Apparel,Saree,Sarees,Blue,Fall,2012,Ethnic,FNF Women Blue Sari
4261,Men,Apparel,Topwear,Tshirts,White,Summer,2011,Casual,Inkfruit Men's The Last Drumer White UV T-shirt
21403,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011,Casual,Locomotive Men Printed Grey T-shirt
15636,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011,Casual,Nike Men AS Airtight Navy Blue Tshirts
32828,Women,Footwear,Shoes,Heels,Gold,Winter,2012,Casual,iPanema Women Gold Premium Flats
3878,Men,Apparel,Topwear,Tshirts,Black,Summer,2011,Casual,Wrangler Men's Reverse Print Charcoal T-shirt
35231,Men,Footwear,Shoes,Formal Shoes,Black,Summer,2012,Formal,Fortune Men Black Formal Shoes
47611,Women,Footwear,Shoes,Heels,White,Winter,2012,Casual,Portia Women White & Brown Wedges
18915,Men,Apparel,Topwear,Shirts,Red,Fall,2011,Casual,Levis Men Work Western Red Shirt
6536,Men,Apparel,Bottomwear,Shorts,Black,Summer,2011,Sports,Nike Men's Trophy Woven Black Short
17161,Men,Apparel,Topwear,Shirts,Purple,Fall,2011,Casual,U.S. Polo Assn. Men Checks Purple Shirt
3044,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011,Casual,Tantra Men's Freddie Blue T-shirt
31691,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2012,Casual,Ganuchi Men Brown Shoes
12413,Men,Accessories,Wallets,Wallets,Brown,Fall,2011,Casual,Reid & Taylor Men Casual Brown Wallets
26626,Men,Footwear,Sandal,Sports Sandals,Black,Summer,2012,Casual,Puma Men Jiff II Black Sandals
48659,Women,Accessories,Jewellery,Earrings,Silver,Fall,2012,Casual,Lucera Women Silver Earrings
30743,Men,Apparel,Topwear,Kurtas,White,Summer,2012,Ethnic,Fabindia Men Striped White Kurta
32470,Women,Apparel,Topwear,Tshirts,Blue,Summer,2012,Sports,ADIDAS Women Blue T-shirt
58893,Men,Accessories,Ties,Ties,Grey,Summer,2012,Casual,Hakashi Men Grey Tie
40050,Men,Apparel,Topwear,Jackets,Yellow,Summer,2012,Casual,ADIDAS Men Yellow Kaka Jacket
10720,Men,Apparel,Bottomwear,Shorts,White,Summer,2011,Sports,Nike Men Ftbll/Socc shorts White Shorts
24515,Women,Apparel,Topwear,Kurtas,Orange,Fall,2011,Ethnic,Mother Earth Women Orange Printed Kurta
56909,Women,Footwear,Shoes,Heels,Green,Winter,2012,Casual,HM Women Green Flats
21067,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2011,Casual,Clarks Men Gofor Life Brown Casual Shoe
15252,Men,Footwear,Sandal,Sandals,Olive,Fall,2011,Casual,ADIDAS Originals Men Adi Sun M Olive Slippers
53447,Women,Footwear,Flip Flops,Flip Flops,White,Summer,2012,Casual,ADIDAS Women White Flip Flops
38976,Women,Apparel,Bottomwear,Tights,Black,Summer,2012,Casual,Latin Quarters Black Tights
37102,Men,Apparel,Bottomwear,Trousers,Grey,Summer,2012,Formal,Wills Lifestyle Men Grey Trousers
13999,Men,Apparel,Topwear,Sweatshirts,Black,Fall,2011,Sports,Nike Men Solid Black Jackets
6152,Men,Footwear,Shoes,Casual Shoes,White,Summer,2011,Casual,ADIDAS Men's Porsche Design White Shoe
17505,Men,Apparel,Topwear,Tshirts,White,Fall,2011,Casual,Classic Polo Men Stripes White Polo T-Shirt
30327,Men,Apparel,Topwear,Tshirts,Black,Summer,2012,Casual,Myntra Men Revolves Black T-shirt
3420,Men,Apparel,Topwear,Tshirts,Black,Summer,2011,Casual,Myntra Men's Chai Garam Black T-shirt
12077,Women,Apparel,Topwear,Kurtas,Cream,Fall,2011,Ethnic,W Women Printed Cream Kurtas
23502,Men,Footwear,Sandal,Sandals,Brown,Fall,2011,Casual,Lotto Men Brown Revorb Sandals
48833,Women,Accessories,Jewellery,Pendant,Silver,Summer,2012,Casual,Lucera Women Silver Pendant
17737,Women,Footwear,Shoes,Flats,Black,Fall,2011,Casual,Puma Women Body Train Black Slipper
30929,Women,Apparel,Bottomwear,Skirts,Grey,Summer,2012,Ethnic,Fabindia Women Grey Skirt
47047,Women,Apparel,Bottomwear,Salwar,Purple,Summer,2012,Ethnic,Shree Women & Cream Jodhpuri Salwar
6360,Men,Footwear,Shoes,Casual Shoes,Red,Summer,2011,Casual,Numero Uno Men's Red Canvas Shoe
13397,Men,Apparel,Topwear,Shirts,Purple,Summer,2011,Casual,United Colors of Benetton Men Check Purple Shirts
12245,Men,Apparel,Topwear,Shirts,Maroon,Winter,2011,Formal,Genesis Maroon Formal Shirt
3612,Men,Apparel,Topwear,Tshirts,Grey,Summer,2011,Sports,Puma Men's Deccan Chargers It Grows on You Grey T-shirt
42535,Women,Apparel,Topwear,Kurtas,Beige,Summer,2012,Ethnic,Mother Earth Women Beige Kurta
10512,Women,Apparel,Topwear,Tops,Blue,Fall,2011,Casual,Flying Machine Women RN HS Blue Tshirts
24727,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2011,Casual,United Colors of Benetton Men Black Shoes
38378,Men,Accessories,Belts,Belts,Black,Summer,2012,Casual,Peter England Men Black Belt
40262,Men,Apparel,Topwear,Shirts,White,Summer,2012,Casual,Scullers Men White & Blue Check Shirt
53675,Women,Accessories,Bags,Handbags,Purple,Summer,2012,Casual,Kiara Women Purple Handbag
5985,Men,Apparel,Topwear,Shirts,Green,Summer,2011,Casual,Highlander Men Green Black Checked Slim Fit Shirt
4857,Men,Apparel,Topwear,Tshirts,Red,Summer,2011,Sports,Nike Men Arsenal Red Jersey
42955,Men,Accessories,Belts,Belts,Black,Summer,2012,Casual,French Connection Men Black & White Belt
12619,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011,Casual,Probase Men Printed Grey Tshirts
35807,Women,Footwear,Shoes,Heels,Pink,Summer,2012,Casual,Enroute Women Pink Flats
18323,Men,Apparel,Topwear,Shirts,Green,Fall,2011,Casual,Wills Lifestyle Men Check Green Shirt
23962,Men,Apparel,Topwear,Jackets,Grey,Fall,2011,Casual,Provogue Men Grey Sleeveless Jacket
48453,Men,Apparel,Topwear,Tshirts,White,Summer,2012,Casual,French Connection Men White Printed T-shirt
9774,Men,Apparel,Topwear,Tshirts,White,Fall,2011,Casual,ADIDAS Men Co Graphic White Tshirts
3840,Women,Footwear,Shoes,Flats,Black,Summer,2011,Casual,Crocs Women Lady Black Sandal
28784,Women,Apparel,Innerwear,Briefs,Pink,Summer,2012,Casual,Enamor Women Pack of 2 String Bikini Brief
17159,Men,Apparel,Topwear,Shirts,Blue,Fall,2011,Casual,U.S. Polo Assn. Men Checks Blue Shirt
47629,Women,Footwear,Shoes,Flats,Black,Winter,2012,Casual,Carlton London Women Black Shoes
8494,Women,Apparel,Bottomwear,Skirts,Beige,Fall,2011,Casual,Forever New Women Clay Pleated Beige Skirts
43289,Women,Accessories,Bags,Handbags,Pink,Summer,2012,Casual,Murcia Women Tribal Pink Handbag
9546,Men,Apparel,Topwear,Tshirts,Purple,Fall,2011,Sports,Nike Men As Elite Ultimate Ss Training Purple T-Shirts
17965,Women,Footwear,Sandal,Sports Sandals,Black,Fall,2011,Casual,Puma Women Black Sandal
44890,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2012,Casual,Puma Men Navy Blue Polo T-shirt
24149,Men,Apparel,Topwear,Tshirts,Blue,Spring,2012,Casual,ADIDAS Men Blue T-shirt
45942,Women,Apparel,Topwear,Tops,Pink,Summer,2012,Casual,Mumbai Slang Women Pink Top
24975,Women,Apparel,Topwear,Tops,Blue,Summer,2012,Casual,United Colors of Benetton Women Blue Printed Top
32810,Women,Footwear,Shoes,Heels,Cream,Winter,2012,Casual,iPanema Women Ritmos Cream Flats
4259,Men,Apparel,Topwear,Tshirts,Grey,Summer,2011,Casual,Inkfruit Men's Uni Grey T-shirt
12873,Men,Footwear,Shoes,Formal Shoes,Black,Spring,2012,Formal,Provogue Men Formal Black Formal Shoes
9122,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2011,Casual,Puma Men Yacht L Black Casual Shoes
18575,Men,Apparel,Topwear,Tshirts,White,Fall,2011,Casual,Puma Men Ghetto Halftone White T-shirt
6956,Men,Apparel,Topwear,Shirts,White,Summer,2011,Casual,s.Oliver Men White Shirt
7884,Men,Apparel,Bottomwear,Track Pants,Black,Fall,2011,Casual,Proline Men Black Track Pants
3418,Men,Apparel,Topwear,Tshirts,Black,Summer,2011,Casual,Myntra Men's Take my advice I don't use it anyway Black T-shirt
59979,Women,Apparel,Dress,Dresses,Multi,Fall,2012,Casual,Avirate Multicoloured Dress
32448,Men,Apparel,Bottomwear,Shorts,Navy Blue,Summer,2012,Sports,ADIDAS Men Navy Blue 3/4 Length Pants
10718,Women,Apparel,Topwear,Tops,Orange,Fall,2011,Sports,Nike Women Trainng sports bra Orange Tops
40068,Men,Apparel,Bottomwear,Shorts,Black,Summer,2012,Casual,ADIDAS Men Black Shorts
59145,Women,Footwear,Shoes,Heels,Brown,Fall,2012,Casual,Tiptopp Women Brown Sandals
56931,Women,Footwear,Shoes,Heels,Gold,Winter,2012,Casual,HM Women Golden Flats
58097,Women,Accessories,Jewellery,Pendant,Turquoise Blue,Fall,2012,Casual,Rreverie Women Turquoise Blue Pendant
41388,Women,Apparel,Topwear,Shirts,Pink,Summer,2012,Casual,Wrangler Women Pink Shirt
59377,Women,Apparel,Topwear,Kurtas,White,Summer,2012,Ethnic,Vishudh Women White Printed Kurta
15058,Men,Footwear,Shoes,Formal Shoes,Brown,Fall,2012,Formal,Franco Leone Men Brown Formal Shoe
1941,Women,Accessories,Bags,Handbags,Brown,Summer,2011,Sports,Domyos Brown Bag
30911,Women,Apparel,Topwear,Kurtis,Black,Summer,2012,Ethnic,Fabindia Women Black Kurti
26874,Women,Apparel,Topwear,Tshirts,Green,Summer,2012,Casual,Jealous 21 Women Printed Green T-shirt
18747,Women,Apparel,Topwear,Tops,Magenta,Fall,2011,Casual,Arrow Woman Magenta Top
9310,Men,Apparel,Topwear,Tshirts,Maroon,Fall,2011,Casual,Indian Terrain Men Riley Maroon T-shirt
19695,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,2011,Casual,United Colors of Benetton Men Check Navy Blue Shirt
26048,Men,Apparel,Topwear,Shirts,Grey,Summer,2012,Formal,John Miller Men Grey Shirt
46991,Women,Apparel,Topwear,Kurtas,Green,Fall,2012,Ethnic,Shree Women Green & Maroon  Embroidered Kurta
13955,Men,Apparel,Topwear,Tshirts,White,Summer,2011,Casual,United Colors of Benetton Men Printed White Tshirts
35699,Men,Footwear,Sandal,Sandals,Black,Summer,2012,Casual,Nike Men Air Deschutz Black Sandals
8838,Men,Apparel,Bottomwear,Trousers,Beige,Summer,2011,Casual,Scullers Men Scul Beige Trousers
43619,Women,Apparel,Topwear,Tops,Yellow,Summer,2012,Casual,Vero Moda Women Yellow Top
18581,Men,Accessories,Socks,Socks,Black,Summer,2011,Casual,Puma Men Formstripe Short Black Socks
7870,Men,Apparel,Topwear,Tshirts,Purple,Fall,2011,Casual,Proline Men Purple Polo T-shirt
19453,Men,Apparel,Topwear,Tshirts,Purple,Fall,2011,Casual,Quiksilver Men Purple Printed T-shirt
31239,Men,Apparel,Topwear,Tshirts,Red,Summer,2012,Casual,Puma Men Reisen Polo Red T-shirt
8004,Men,Apparel,Topwear,Tshirts,Black,Fall,2011,Sports,Fila Men's Round Neck Black Grey T-shirt
21897,Women,Apparel,Topwear,Kurtas,Teal,Fall,2011,Ethnic,BIBA Women Teal Printed Kurta
39054,Men,Accessories,Wallets,Wallets,Black,Summer,2012,Casual,Belmonte Men Black Wallet
20945,Men,Footwear,Flip Flops,Flip Flops,Blue,Fall,2011,Casual,ADIDAS Men Plugged In Blue Flip Flops
39868,Women,Footwear,Shoes,Heels,Brown,Winter,2012,Casual,Catwalk Women Brown Flats
52559,Women,Accessories,Bags,Clutches,Black,Summer,2012,Casual,Mod'acc Women Black Coin Purse
57817,Women,Apparel,Topwear,Tops,Green,Fall,2012,Casual,United Colors of Benetton Women Green Top
58063,Women,Accessories,Jewellery,Earrings,Silver,Fall,2012,Casual,Rreverie Silver Earrings
20179,Men,Apparel,Topwear,Shirts,Green,Fall,2011,Casual,Wrangler Men Rodeo Green Shirt
14942,Men,Apparel,Topwear,Tshirts,Black,Fall,2011,Casual,Status Quo Men Stripes Black Tshirts
59383,Women,Apparel,Topwear,Kurtas,White,Summer,2012,Ethnic,Vishudh Women White Printed Kurta
58251,Women,Accessories,Wallets,Wallets,Navy Blue,Fall,2012,Casual,Baggit Women Navy Blue Wallet
34579,Women,Apparel,Topwear,Tops,Orange,Summer,2012,Casual,Tonga Women Orange Printed Top
